system   I             system.c:245  al_install_system                [   0.00033] Allegro version: 5.1.12 (WIP)
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.27399] removed dtor for object 04FC41B8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.27635] removed dtor for object 04FC40E8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.27824] removed dtor for object 04FC4490
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.27871] removed dtor for object 04FC4288
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.27914] removed dtor for object 04FC4698
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.27960] removed dtor for object 04FC4080
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.28003] removed dtor for object 04FC4700
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.28044] removed dtor for object 04FC42F0
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.28086] removed dtor for object 04FC4F88
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.28129] removed dtor for object 04FC4FF0
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.28170] removed dtor for object 04FC4E50
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.28213] removed dtor for object 04FC4DE8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.28262] removed dtor for object 04FC4D80
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.28302] removed dtor for object 04FC4F20
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.28344] removed dtor for object 05DABB38
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.28383] removed dtor for object 05DABBA0
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.28426] removed dtor for object 05DABCD8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.28468] removed dtor for object 00A0A020
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.28508] removed dtor for object 00A0A158
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.28546] removed dtor for object 04FC4EB8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.28597] removed dtor for object 073CCF80
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.28641] removed dtor for object 073CD530
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.28683] removed dtor for object 073CCCA8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.28737] removed dtor for object 073CD1F0
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.28781] removed dtor for object 073CCB70
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.28823] removed dtor for object 073CD4C8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.28882] removed dtor for object 073CCD10
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.28988] removed dtor for object 073CCB08
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.29032] removed dtor for object 073CD0B8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.29110] removed dtor for object 050236F8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.29173] removed dtor for object 04FED9F8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.29337] removed dtor for object 050229D8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.29401] removed dtor for object 00A72C00
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.29567] removed dtor for object 05022AC8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.29631] removed dtor for object 05D83118
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.29793] removed dtor for object 050228E8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.29857] removed dtor for object 04FCADE8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.30406] removed dtor for object 05022BB8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.30467] removed dtor for object 05D79438
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.30627] removed dtor for object 05CD1560
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.30671] removed dtor for object 05D505F8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.30921] removed dtor for object 05022CA8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.30986] removed dtor for object 05D0B360
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.31171] removed dtor for object 05022348
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.31232] removed dtor for object 04FD41A8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.31332] removed dtor for object 00999790
d3d      I         d3d_disp.cpp:899  d3d_destroy_display              [ 210.31401] destroying display 00A23AE0 (current 00000000)
d3d      D         d3d_disp.cpp:883  d3d_destroy_display_internals    [ 210.31809] waiting for display 00A23AE0's thread to end
d3d      W         d3d_disp.cpp:593  d3d_destroy_device               [ 210.32322] d3d_destroy_device: ref count not 0
d3d      I         d3d_disp.cpp:1551 d3d_display_thread_proc          [ 210.33456] d3d display thread exits
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.34372] removed dtor for object 05023F68
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.34439] removed dtor for object 00A5A990
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.34597] removed dtor for object 050237E8
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.34667] removed dtor for object 04FCAEA8
dtor     D               dtor.c:114  _al_run_destructors              [ 210.34819] calling dtor for object 050239C8, func 77B8250E
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.34822] removed dtor for object 050239C8
dtor     D               dtor.c:114  _al_run_destructors              [ 210.34891] calling dtor for object 04FD73B0, func 77B845BB
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.34894] removed dtor for object 04FD73B0
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.35372] removed dtor for object 05D7AED0
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.35451] removed dtor for object 05DAF1D8
audio-dsound D           dsound.cpp:539  _dsound_stop_voice               [ 210.35454] Stopping voice
audio-dsound D           dsound.cpp:556  _dsound_stop_voice               [ 210.35456] Joining thread
audio-dsound D           dsound.cpp:562  _dsound_stop_voice               [ 210.35699] Joined thread
audio-dsound D           dsound.cpp:564  _dsound_stop_voice               [ 210.35702] Destroying thread
audio-dsound D           dsound.cpp:566  _dsound_stop_voice               [ 210.35726] Thread destroyed
audio-dsound D           dsound.cpp:573  _dsound_stop_voice               [ 210.35728] Releasing buffer
audio-dsound I           dsound.cpp:577  _dsound_stop_voice               [ 210.35730] Voice stopped
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.35792] removed dtor for object 04FB9D60
audio-dsound D           dsound.cpp:389  _dsound_deallocate_voice         [ 210.35795] Deallocating voice
audio-dsound D           dsound.cpp:394  _dsound_deallocate_voice         [ 210.35816] Deallocated voice
dtor     D               dtor.c:114  _al_run_destructors              [ 210.35894] calling dtor for object 05CD1B28, func 77B84AC5
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.35897] removed dtor for object 05CD1B28
dtor     D               dtor.c:114  _al_run_destructors              [ 210.35918] calling dtor for object 05CD0D48, func 77B84AC5
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.35921] removed dtor for object 05CD0D48
dtor     D               dtor.c:114  _al_run_destructors              [ 210.35942] calling dtor for object 05CD0658, func 77B84AC5
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.35944] removed dtor for object 05CD0658
dtor     D               dtor.c:114  _al_run_destructors              [ 210.35966] calling dtor for object 05CD01B8, func 77B84AC5
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.35968] removed dtor for object 05CD01B8
dtor     D               dtor.c:114  _al_run_destructors              [ 210.35989] calling dtor for object 0758D410, func 77B84AC5
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.35992] removed dtor for object 0758D410
dtor     D               dtor.c:114  _al_run_destructors              [ 210.36014] calling dtor for object 0758D2E8, func 77B84AC5
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.36016] removed dtor for object 0758D2E8
dtor     D               dtor.c:114  _al_run_destructors              [ 210.36037] calling dtor for object 0758DC28, func 77B84AC5
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.36040] removed dtor for object 0758DC28
dtor     D               dtor.c:114  _al_run_destructors              [ 210.36061] calling dtor for object 0758DB00, func 77B84AC5
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.36064] removed dtor for object 0758DB00
dtor     D               dtor.c:114  _al_run_destructors              [ 210.36085] calling dtor for object 0758D1C0, func 77B84AC5
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.36087] removed dtor for object 0758D1C0
dtor     D               dtor.c:114  _al_run_destructors              [ 210.36109] calling dtor for object 0758DE78, func 77B84AC5
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.36111] removed dtor for object 0758DE78
dtor     D               dtor.c:114  _al_run_destructors              [ 210.36132] calling dtor for object 0758D8B0, func 77B84AC5
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.36135] removed dtor for object 0758D8B0
dtor     D               dtor.c:114  _al_run_destructors              [ 210.36156] calling dtor for object 0758D9D8, func 77B84AC5
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.36160] removed dtor for object 0758D9D8
dtor     D               dtor.c:114  _al_run_destructors              [ 210.36182] calling dtor for object 0758D098, func 77B84AC5
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.36185] removed dtor for object 0758D098
dtor     D               dtor.c:114  _al_run_destructors              [ 210.36208] calling dtor for object 0758D788, func 77B84AC5
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.36211] removed dtor for object 0758D788
dtor     D               dtor.c:114  _al_run_destructors              [ 210.36233] calling dtor for object 0758DD50, func 77B84AC5
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.36235] removed dtor for object 0758DD50
dtor     D               dtor.c:114  _al_run_destructors              [ 210.36257] calling dtor for object 0758D660, func 77B84AC5
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.36260] removed dtor for object 0758D660
dtor     D               dtor.c:114  _al_run_destructors              [ 210.36282] calling dtor for object 0758D538, func 77B84AC5
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.36284] removed dtor for object 0758D538
dtor     D               dtor.c:114  _al_run_destructors              [ 210.36309] calling dtor for object 04FBF388, func 77B84AC5
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.36311] removed dtor for object 04FBF388
dtor     D               dtor.c:114  _al_run_destructors              [ 210.36335] calling dtor for object 04FBF5D8, func 77B84AC5
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.36337] removed dtor for object 04FBF5D8
dtor     D               dtor.c:114  _al_run_destructors              [ 210.36360] calling dtor for object 04FBF260, func 77B84AC5
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.36363] removed dtor for object 04FBF260
dtor     D               dtor.c:114  _al_run_destructors              [ 210.36385] calling dtor for object 04FBF950, func 77B84AC5
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.36387] removed dtor for object 04FBF950
dtor     D               dtor.c:114  _al_run_destructors              [ 210.36409] calling dtor for object 04FBF700, func 77B84AC5
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.36412] removed dtor for object 04FBF700
dtor     D               dtor.c:114  _al_run_destructors              [ 210.36433] calling dtor for object 04FBF828, func 77B84AC5
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.36435] removed dtor for object 04FBF828
dtor     D               dtor.c:114  _al_run_destructors              [ 210.36458] calling dtor for object 04FBFA78, func 77B84AC5
dtor     D               dtor.c:214  _al_unregister_destructor        [ 210.36461] removed dtor for object 04FBFA78
dtor     D               dtor.c:114  _al_run_destructors              [ 210.36482] calling dtor for object 04FBF010, func 77B84AC5
